time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,6.759130603135956,18.476445016886615,29.483173239581003,0.1879233877135098,0.19157712414938022,0.0,-2.6299000805579147,2.00949394718797,5.595201367976554,0.11909795869320018,0.08176405313645736,0.0,460.6181950195486,460.4841225142476,459.8658524643752,459.57602098938014
3.0600000000000023,6.598103825064527,18.60001252965958,29.817069379423728,0.19518716309709028,0.1960445313959296,0.0,-2.7380916162019213,2.1099508246762912,5.534511165785742,0.12472526140492703,0.05291941429872646,0.0,429.7815462872679,427.33350685095604,429.0882881610972,429.57962642254967
3.1200000000000023,6.4298742670423135,18.73033719092472,30.150408923214254,0.20316389681532332,0.19913677834317411,0.0,-2.8698066832350704,2.2347791735141764,5.5760534784166165,0.14570364596329408,0.048620554998102326,0.0,462.9416379079731,462.60477262625136,461.91312042620535,463.58007252360125
3.1800000000000024,6.25419345440847,18.86777227352241,30.48366681530203,0.21172277680902063,0.2015513996965943,0.0,-2.986494206338697,2.3470285209774273,5.532251201529098,0.13571272378294572,0.012807295875336055,0.0,437.7881987810014,434.7981343844353,437.44141879175237,436.62775053363794
3.2400000000000024,6.070517136354082,19.01305429414676,30.818783812669555,0.22127749659464602,0.20194440892786059,0.0,-3.1359990969872236,2.49639479343957,5.637158011501785,0.185561326347731,-0.010486666471191203,0.0,486.23226017450725,484.48361195822645,481.95815019187773,485.7317930944323
3.3000000000000025,5.878573380550394,19.166717747875733,31.15670277866023,0.23287633910072447,0.2014014505025612,0.0,-3.262100383252193,2.6265958474396385,5.626279510633294,0.2054887606169958,-0.0063192745969186635,0.0,450.93092429589655,451.2676480079041,449.4506377817541,451.09863865393135
3.3600000000000025,5.678831451721881,19.328645309371872,31.49498186384909,0.24509745094259028,0.2009094713639641,0.0,-3.3959063799053366,2.771940204485938,5.6488887787562065,0.19981644615079697,-0.012254007776086796,0.0,462.22371035478454,461.7557819338328,463.6200621664962,463.2129047636854
3.4200000000000026,5.471264037431106,19.499254287475413,31.833552009827827,0.2567549342224522,0.19970015448108036,0.0,-3.522960135222902,2.9159127029071663,5.636189099474917,0.17998560736927396,-0.04476169487423021,0.0,455.10297516520575,452.49280064242276,453.0351265000577,451.47318049891845
3.4800000000000026,5.256556670290875,19.678087860241963,32.16902793636719,0.26843491099375694,0.19662699297433495,0.0,-3.6338812796326456,3.04603868737617,5.546274538680127,0.21422262354745988,-0.06904087057854968,0.0,429.0288798570006,426.9599150191793,427.1264298326588,430.07429370659366
3.5400000000000027,5.034690578287004,19.86561418864907,32.50163769207819,0.28093272568262684,0.1932131708203153,0.0,-3.7613738638081933,3.2057932417739785,5.540074052279998,0.1925602930041642,-0.03976171062148296,0.0,456.28369661136173,458.61335215903,456.67208965086326,454.9815384264183
3.6000000000000028,4.805711544863328,20.062208030846286,32.83133528301955,0.2925095251254328,0.19080545472031307,0.0,-3.8712210860349443,3.3481598951356744,5.449704443393583,0.19370717924051703,-0.04087246880252106,0.0,430.01123751772195,429.9162232762255,429.54054204386694,429.67551615258867
3.660000000000003,4.569486840019984,20.268509522889936,33.15887271078526,0.30379300539475995,0.18840711602752247,0.0,-4.0027242460685235,3.5293516534853167,5.467345026782142,0.17331598311427485,-0.03823061473540971,0.0,465.95449939121994,466.16029943720264,467.1347399485967,465.57376038209435
